TweetID,From User,Tweet,Time
1.30983E+17,Pics4merch,"New #BusinessCards Vintage Damask All Purpose Design: Stylish gold / black, all purpose damas... http://t.co/trMpZreL #Spa #Organic #Eco","Mon, 31 Oct 2011 12:21:18 +0000"
1.30982E+17,chubu_jpn,エコ商品・経費削減商品を幅広く取り揃えております。導入の際は無料見積もりをご利用下さい。 #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 12:18:19 +0000"
1.30982E+17,SweepyES,Si te ven haciendo esto no ligas... http://t.co/F8w6rN5S Usa Sweepy!! (http://t.co/HDqlX8Na) #sevilla #sevillahoy #eco #ecologia #mascotas,"Mon, 31 Oct 2011 12:17:21 +0000"
1.30982E+17,cloud10277,RT #Win @Gaiam #Heirloom #Cardigan &amp; #Turtleneck ($266) #clothing #fashion #eco #contest #giveaway @MommyLTLORiley http://t.co/PCpj4zLn,"Mon, 31 Oct 2011 12:17:21 +0000"
1.30982E+17,TheMapAddict,"On Gawa, Swiftlets, Parasites and Limestone http://t.co/WH4wWz4Q | #environment #eco","Mon, 31 Oct 2011 12:17:05 +0000"
1.30981E+17,ToyotaEquipment,Via @GreenBizTweets The Not-At-All-Distant Future of Green Gamification http://t.co/PvAW49ZJ #business #eco,"Mon, 31 Oct 2011 12:14:49 +0000"
1.30981E+17,GreenSAHM,"How To Go Green: Halloween: Sookie/CC BY 2.0

TreeHugger used to make a very big deal of Halloween but we a... http://t.co/oonXfCD8 #eco","Mon, 31 Oct 2011 12:14:38 +0000"
1.3098E+17,AfricaEcoTravel,#Eco-tourism is no longer just a fad but becoming the only option for the #ethical traveller (page 18) - http://t.co/dTrZQKkd,"Mon, 31 Oct 2011 12:11:20 +0000"
1.3098E+17,jacqgrif,RT #Win @Gaiam #Heirloom #Cardigan &amp; #Turtleneck ($266) #clothing #fashion #eco #contest #giveaway @MommyLTLORiley http://t.co/iC2OKH2D,"Mon, 31 Oct 2011 12:10:07 +0000"
1.30979E+17,MikeeSituation,Pfff nu #eco,"Mon, 31 Oct 2011 12:06:35 +0000"
1.30979E+17,toronto_rt,"RT @EcoNewsToronto  #Now #Eco Costume store reopens after bombs found on site: An Etobicoke, Ont. costume store is reopenin...","Mon, 31 Oct 2011 12:05:39 +0000"
1.30979E+17,ProyectoPET,RT @recyecology: #Eco #consejo #verde del día: Plantar los árboles y las plantas correctas puede ayudarte a reducir tu consumo de... http://t.co/bKL1da2R,"Mon, 31 Oct 2011 12:05:39 +0000"
1.30979E+17,FairTradeDesign,Heb je het grote nieuws al gezien? We gaan nu echt internationaal! [1 nov] - http://t.co/VMK0EltO #fairtrade #eco #design,"Mon, 31 Oct 2011 12:05:07 +0000"
1.30978E+17,dise_uk,"With birth of number 7 billion on earth today, we all need to think of ways to safeguard planet for the future! #diversesocent #recycle #eco","Mon, 31 Oct 2011 12:03:42 +0000"
1.30978E+17,lumoijewellery,#upcycled horn pendant close up #sustainable #ethical #eco #green http://t.co/0HJUJhH4,"Mon, 31 Oct 2011 12:02:20 +0000"
1.30978E+17,envirobizdaily,Recycle unwanted electrical goods http://t.co/JHEi50qM #eco,"Mon, 31 Oct 2011 12:02:09 +0000"
1.30978E+17,elmundo_orbyt,RT @Nauta360: A vela y a luz El nuevo proyecto de velero híbrido #Vismara #V50 http://t.co/pZkV91Yz v @nauta360 #megayacht #superyacht #eco #sail,"Mon, 31 Oct 2011 12:02:06 +0000"
1.30978E+17,SuperWaterMan,Splash - 1.2 Billion — Number of people worldwide who do not have access to clean water. #water #eco #green,"Mon, 31 Oct 2011 12:01:44 +0000"
1.30978E+17,SuperWaterMan,H2O Gear Of The Hour - Aquacera RS- C8 Whole House Water Filter Salt Free Softener http://t.co/aflGh3W3 #water #eco #green #products,"Mon, 31 Oct 2011 12:01:18 +0000"
1.30977E+17,EcoNewsToronto,"#Toronto #Now #Eco Costume store reopens after bombs found on site: An Etobicoke, Ont. costume store is reopenin... http://t.co/mDkJNNJw","Mon, 31 Oct 2011 11:59:38 +0000"
1.30977E+17,navantia,RT @Nauta360: A vela y a luz El nuevo proyecto de velero híbrido #Vismara #V50 http://t.co/pZkV91Yz v @nauta360 #megayacht #superyacht #eco #sail,"Mon, 31 Oct 2011 11:57:42 +0000"
1.30976E+17,cleangreenpro,Caroma Dual Flush Toilets - Flushing Technology that makes it... http://t.co/z7qUBCOt #eco #cleantech #greenbuilding #renewableenergy,"Mon, 31 Oct 2011 11:53:03 +0000"
1.30975E+17,thriftyandgreen,How To keep your geraniums for next year http://t.co/jhT5nvqX #DIY #flowers #gardening #organicgardening #plants #green #eco,"Mon, 31 Oct 2011 11:52:00 +0000"
1.30975E+17,jelleeen,4/10 #maatschappijleeer fcking goed #eco kut,"Mon, 31 Oct 2011 11:50:50 +0000"
1.30975E+17,akacinders,Star Wars Bow Tie Jobba Boba $20 #starwars #star wars #geek #handmade #recycled #eco http://t.co/t8zBNStY,"Mon, 31 Oct 2011 11:50:34 +0000"
1.30974E+17,chubu_jpn,【県理事募集】愛知、岐阜、三重、静岡、長野、石川、福井各県の県理事・副理事・事務局長・事務局員候補を募集しております。 #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 11:48:31 +0000"
1.30974E+17,ecothreesixty,Try a 3 Mth or longer Internship with The International Ecotourism Society http://t.co/GSUscOnk #EcoTourism #Jobs #Interns #Internships #Eco,"Mon, 31 Oct 2011 11:47:09 +0000"
1.30974E+17,Pics4merch,"New #BusinessCards Natural, Herbal Spa Massage Setting Print: Customizable poster, featuring ... http://t.co/A2iq6zO7 #Spa #Organic #Eco","Mon, 31 Oct 2011 11:46:34 +0000"
1.30974E+17,FONTE0123,VODAFONE McLAREN MERCEDES MP4-23 の製作 Vol. 20！をブログにUPしました。http://t.co/9VAiwNtD #kanagawa #yokohama #eco #f1 #nissan #kuruma #onepeace #mokei,"Mon, 31 Oct 2011 11:46:19 +0000"
1.30973E+17,Bill_Jong,klaar met eten.. nu leren #eco,"Mon, 31 Oct 2011 11:43:06 +0000"
1.30973E+17,kevintjuh95,Daar ging me herkansing #eco,"Mon, 31 Oct 2011 11:41:01 +0000"
1.30972E+17,ForexActualites,#Eco - #Inflation à la consommation stable en zone euro - http://t.co/Uq521cC4,"Mon, 31 Oct 2011 11:39:27 +0000"
1.30972E+17,EdoErgoSum,A red state going #green?  #Nebraska legis. to vote on #KXL #pipeline. #eco #energy #tarsands #GOP http://t.co/4GIHqiPk,"Mon, 31 Oct 2011 11:39:03 +0000"
1.30972E+17,whopaysthepiper,Monday Moaning http://t.co/MwXtNh86 I could go to Milliways for breakfast while watching the whole of creation explode around me #eco #green,"Mon, 31 Oct 2011 11:37:27 +0000"
1.30972E+17,vink75,RT @BUKOBedrijven: #ECO #Toilet staat op 16 en 17 november as op de Vakbeurs #Festivak in de RAI te Amsterdam. Gratis toegangskaarten? Zie http://t.co/7d9uiY81,"Mon, 31 Oct 2011 11:36:59 +0000"
1.30971E+17,InstantOrganic,Calculating the value of a back yard #organic #vegetable #garden. http://t.co/qktHpxIQ #DIY #HGTV #asamom #health #eco #green,"Mon, 31 Oct 2011 11:35:12 +0000"
1.30971E+17,Daanillo10,RT @cebracuberlan: Projeto #ECO #Cebrac. A melhor resposta POR ESCOLA será premiada com uma Mountain Bike.,"Mon, 31 Oct 2011 11:34:55 +0000"
1.30971E+17,cebracuberlan,Projeto #ECO #Cebrac. A melhor resposta POR ESCOLA será premiada com uma Mountain Bike.,"Mon, 31 Oct 2011 11:34:23 +0000"
1.30971E+17,EdoErgoSum,&quot;I wanted to learn to use the #earth as my supermarket&quot;  #Cooking classes on #farms are the new hip. #agchat #eco http://t.co/qmQyNgOX,"Mon, 31 Oct 2011 11:34:00 +0000"
1.30971E+17,CariHansan,Enter @care2 #contest to win $1000 of #eco shopping from @ethicalocean! http://t.co/XWH55oc4 via @ethicalocean http://livingbest.myshaklee,"Mon, 31 Oct 2011 11:33:26 +0000"
1.3097E+17,Eco_Topics,リオプラス２０：先進国と途上国二分論脱却を…日本が提案 http://t.co/tQYKV8Yp #eco,"Mon, 31 Oct 2011 11:32:44 +0000"
1.3097E+17,Wernertjuuuh,Weer in de less. #Eco:(.,"Mon, 31 Oct 2011 11:29:58 +0000"
1.3097E+17,X_a_,@jief @liege_city : Lol je viens de répondre idem :-) L'accessibilité c'est pour ceux qui ne bossent pas ;-) #social ou #eco faut choisir,"Mon, 31 Oct 2011 11:29:51 +0000"
1.30969E+17,thriftyandgreen,"If your in #LA don't miss @GreenFestival this weekend! http://t.co/BKcASEAn 12 stages, #organic food, #green businesses, #speakers #DIY #eco","Mon, 31 Oct 2011 11:28:26 +0000"
1.30968E+17,RadiantSA,#green #eco - 10 home chores that burn the most calories http://t.co/GJl4L9G2,"Mon, 31 Oct 2011 11:22:59 +0000"
1.30968E+17,kakakuecocom,"価格.eco→太陽光発電のことです（ｷﾘｯ
[｡+ﾟ.*更新終了*.ﾟ+｡]_ρ('ω'*)ﾎﾟﾁｯ
http://t.co/ARafM96N.  ##eco","Mon, 31 Oct 2011 11:22:37 +0000"
1.30967E+17,Nauta360,A vela y a luz El nuevo proyecto de velero híbrido #Vismara #V50 http://t.co/pZkV91Yz v @nauta360 #megayacht #superyacht #eco #sail,"Mon, 31 Oct 2011 11:18:42 +0000"
1.30967E+17,JoeBot_Traveler,Your own private eco-jungle in Costa Rica minutes from a beach! Here is your opportunity http://t.co/nr1z1JkL #beach #eco #jungle,"Mon, 31 Oct 2011 11:17:08 +0000"
1.30966E+17,InFocusSA,#GreenNews - 10 home chores that burn the most calories http://t.co/Ni3cqWGj #Green #eco,"Mon, 31 Oct 2011 11:16:01 +0000"
1.30966E+17,nachusgalaicus,Nest. El termostato ahorrador.  #innovacion #invento #eco #diseño http://t.co/pKD6jw4C,"Mon, 31 Oct 2011 11:14:27 +0000"
1.30966E+17,dinand,#KAZMOK #reuse collection.#eco #business #bags http://t.co/vV5SHstL,"Mon, 31 Oct 2011 11:13:52 +0000"
1.30965E+17,victhorviking,You've gotta tell them! Soylent Green is people! http://t.co/RcJuCI9I via @LLMysteries #eco #foodshortage #,"Mon, 31 Oct 2011 11:11:49 +0000"
1.30965E+17,myfolly,#Win a three pack of Nandina #kitchen towels http://t.co/EnhTxkfU #eco #giveaway US/Can 11/6 2 Winners,"Mon, 31 Oct 2011 11:11:45 +0000"
1.30965E+17,Pics4merch,"New #BusinessCards Spa &amp; Massage Gift Certificate: This eye-catching, customizable gift certi... http://t.co/OyBhUJCs #Spa #Organic #Eco","Mon, 31 Oct 2011 11:11:37 +0000"
1.30965E+17,brookelynmu,RT #Win @Gaiam #Heirloom #Cardigan &amp; #Turtleneck ($266) #clothing #fashion #eco #contest #giveaway @MommyLTLORiley http://t.co/hwenHVdr,"Mon, 31 Oct 2011 11:10:41 +0000"
1.30963E+17,thriftyandgreen,Get all the #Thrifty and #Green tips for this #Halloween season from #mom + #Family editor Tovah Paglaro #parents #holidays #frugal #eco,"Mon, 31 Oct 2011 11:02:25 +0000"
1.30963E+17,USEmbassyBern,RT @AmericaGovFr: Quelques questions posées par des #enfants sur les changements climatiques. #USA #Jeunesse #Green #Eco #Climat . http://t.co/O9q5wwDx,"Mon, 31 Oct 2011 11:01:58 +0000"
1.30963E+17,TrendPop,"Colombia's green party is driven by politics, not environmental concerns http://t.co/aAR45mAa #eco #news","Mon, 31 Oct 2011 11:01:58 +0000"
1.30963E+17,TrendPop,Boris Johnson's cycling policies: putting the motorist first http://t.co/14Pz5Eed #eco #news,"Mon, 31 Oct 2011 11:01:57 +0000"
1.30963E+17,TrendPop,Fukushima nuclear plant could take 30 years to clean up http://t.co/7kcu4sQd #eco #news,"Mon, 31 Oct 2011 11:01:57 +0000"
1.30963E+17,energylover,#EcoSnoop Plants blocking air conditioning unit http://t.co/JRiKOWp0 #eco,"Mon, 31 Oct 2011 11:01:41 +0000"
1.30962E+17,eter_yrt,RT ICC’s Ocampo says ‘substantial evidence’ against Qaddafi son http://t.co/t6ZhRthX #nyt #eco,"Mon, 31 Oct 2011 11:00:58 +0000"
1.30962E+17,ritieeesie,RT @Irissverheij: eeecht niemand had vraag 1 he hahaha #eco,"Mon, 31 Oct 2011 11:00:38 +0000"
1.30962E+17,AmericaGovFr,Quelques questions posées par des #enfants sur les changements climatiques. #USA #Jeunesse #Green #Eco #Climat . http://t.co/O9q5wwDx,"Mon, 31 Oct 2011 11:00:15 +0000"
1.30962E+17,NissanLeafPt,Brasil #reciclou 97.6% das latas de alumínio vendidas em 2010 http://t.co/zIG8ArSr (via .@ciclovivo ) #reciclar #eco,"Mon, 31 Oct 2011 10:58:58 +0000"
1.30962E+17,Irissverheij,eeecht niemand had vraag 1 he hahaha #eco,"Mon, 31 Oct 2011 10:57:14 +0000"
1.30961E+17,gswsyndicate,70+ eco-friendly #meals even if you don’t give up #meat #alcohol etc http://t.co/ELmNUpoA #green #eco #vegetarian #vegan,"Mon, 31 Oct 2011 10:55:28 +0000"
1.30961E+17,ricklondon,70+ eco-friendly #meals even if you don’t give up #meat #alcohol etc http://t.co/WLkzXvWz #green #eco #vegetarian #vegan,"Mon, 31 Oct 2011 10:55:27 +0000"
1.30961E+17,GewoonGezellie,"RT @FairTradeDesign: Win a MyPaperBag, just like us (at 1000 fans we give out one for free) - http://t.co/gpmdBY7w #fairtrade #eco","Mon, 31 Oct 2011 10:55:06 +0000"
1.30961E+17,thriftyandgreen,#Incandescent Light Bulb #Craft Ideas http://t.co/jFZaOajJ an #eco friendly use for old lightbulbs preserve an outdated icon #green #moms,"Mon, 31 Oct 2011 10:54:14 +0000"
1.30961E+17,GreenTeamGazett,Happy #Halloween Celebrate by Bein' #Green bit.ly/slij5V #eco highlighting @plasticpollutes @HRgreen @earth911 @climateEd @baytrust @ENNnews,"Mon, 31 Oct 2011 10:53:22 +0000"
1.3096E+17,RooferXX,"RT @twitterdads: [echo'd] RT @twitterdads: [echo'd] Happy #Eco #FF Friends, RT @WastelessWed @RooferXX @HeartofGold_21 @twitterda... http://t.co/AWkbmths","Mon, 31 Oct 2011 10:51:39 +0000"
1.3096E+17,GreenTeamGazett,Series #7Billion: The 1st of 7 highlighting @NatGeo &amp; Oct 31st &amp; our record reaching #population boom. bit.ly/u5siMd #green #eco,"Mon, 31 Oct 2011 10:51:23 +0000"
1.3096E+17,Sanwali22,Vertical forest Bosco Verticale in Milan will redefine #eco-friendly sustainable living of the future  http://t.co/JbHIQthJ #architecture,"Mon, 31 Oct 2011 10:50:58 +0000"
1.3096E+17,ecodelo,«Симбиоз» на Енисее завершён http://t.co/u0IVGrPD #eco #bio #russia,"Mon, 31 Oct 2011 10:50:54 +0000"
1.3096E+17,MarcelWinnen,"RT @FairTradeDesign: Win a MyPaperBag, just like us (at 1000 fans we give out one for free) - http://t.co/gpmdBY7w #fairtrade #eco","Mon, 31 Oct 2011 10:50:46 +0000"
1.3096E+17,BastetAsshurISF,We are guardians of the earth &amp; all earthlings. Are we living in enlightenment or the ethical dark-ages? #AnimalRights #HumanRights #Eco,"Mon, 31 Oct 2011 10:50:08 +0000"
1.30959E+17,chubu_jpn,【電球型ＬＥＤ】＜削減率80%～90%＞高いとイメージの電球型LEDですが、弊社は量販店よりも良い商品をよりお安くご提供させていただいております。http://t.co/VJMVUFCd #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 10:48:31 +0000"
1.30959E+17,thriftyandgreen,Visit our #Green #Home pages for http://t.co/U5o8oKsL everything you need to Green your home on a #budget #eco #DIY #solar,"Mon, 31 Oct 2011 10:47:02 +0000"
1.30959E+17,ukecohomes,"So #FiT cut confirmed. Real, real shame.  We can moan but will it do any diff?? I doubt it. #Eco is more than just FIT. Let's move forward.","Mon, 31 Oct 2011 10:46:11 +0000"
1.30958E+17,sanjay_divinity,RT @organicconnect: Solar Power—a Commercial Reality? | Organic Connections Magazine http://t.co/I0tZEPiy #Solar #Power #eco #green,"Mon, 31 Oct 2011 10:42:08 +0000"
1.30958E+17,eBikePlus,"The Detonator Proves Choppers Can Go Electric, Too http://t.co/Df50gUkd #bike #news #eco","Mon, 31 Oct 2011 10:41:34 +0000"
1.30957E+17,ChinaOrganic,RT @cleangreenpro: China Unveils Futuristic 3D Express Coach Bus http://t.co/aj3FUryr #eco #cleantech #greenbuilding #renewableenergy,"Mon, 31 Oct 2011 10:41:10 +0000"
1.30957E+17,lea_lejaune,Comment nourrir 9 milliards d’êtres humains en 2050 ? #eco #terre sur _france_info http://t.co/xJLg2G6v,"Mon, 31 Oct 2011 10:40:07 +0000"
1.30957E+17,Ghisslainee,Ik hoop zo op een voldoende #eco,"Mon, 31 Oct 2011 10:39:41 +0000"
1.30957E+17,ProServiceIndex,Have you been thinking about owning a Franchise.  View our Listings for #Green #Eco #Friendly Franchises http://t.co/U43TOWRX #IN,"Mon, 31 Oct 2011 10:39:07 +0000"
1.30957E+17,thriftyandgreen,10 #Thrifty &amp; #Green #Trick-or-treat ideas  http://t.co/efhPWuM3 #halloween #greenhalloween #green #eco #moms #kids,"Mon, 31 Oct 2011 10:37:53 +0000"
1.30957E+17,Pics4merch,New #BusinessCards Customizable Natural Spa Massage Setting Print: This eye-catching customiz... http://t.co/LJHA2N89 #Spa #Organic #Eco,"Mon, 31 Oct 2011 10:37:40 +0000"
1.30956E+17,BewustGoed,Nieuw bij BewustGoed - Ze zijn er! De fantastische #eco body &amp; skincare produkten van Evolve &gt;&gt; http://t.co/3IaPUFF7,"Mon, 31 Oct 2011 10:36:21 +0000"
1.30956E+17,FairTradeDesign,"Win a MyPaperBag, just like us (at 1000 fans we give out one for free) - http://t.co/gpmdBY7w #fairtrade #eco","Mon, 31 Oct 2011 10:35:02 +0000"
1.30956E+17,sanderwesselink,Dikke gaos in de klas #eco,"Mon, 31 Oct 2011 10:33:28 +0000"
1.30956E+17,GreenbizStartup,@cristallijn Voorwaarden #duurzamevrouwenlijst? 1) leuk 2) verdient spotlight 3) #duurzaam #eco #mvo #eco #groen #csr #greenbiz #socent,"Mon, 31 Oct 2011 10:33:28 +0000"
1.30956E+17,edoyasai_edoma,"【エコ】江ど間ではリサイクルを始めようかと考えておりやす。江ど間で不要になったものを、希望者にお譲りします。まずは、「輪ゴム」と「クリップ」。もちろん無料。欲しいよーと言う方は、お気軽に声をかけて下さいやし。
#meguro #edoma #eco","Mon, 31 Oct 2011 10:33:20 +0000"
1.30955E+17,ecobotter,［本］最高の断熱・エコ住宅をつくる方法' を Amazon でチェック！ http://t.co/oK6asre4 #eco,"Mon, 31 Oct 2011 10:31:09 +0000"
1.30954E+17,GregAtkinson_jp,@richardbranson Let's make shipping more sustainable! http://t.co/bTo2cLYU #eco #shipping,"Mon, 31 Oct 2011 10:29:15 +0000"
1.30954E+17,xestellax,Kkr toetss #eco,"Mon, 31 Oct 2011 10:28:01 +0000"
1.30954E+17,isabelaxb,essa materia não é de Deus mesmo. #eco,"Mon, 31 Oct 2011 10:26:26 +0000"
1.30953E+17,FdoFrances,RT @CurroTroya: #ECO FIN La economía española se sitúa al borde de la recesión - Crecimiento cero del PIB en el tercer trimestre http://t.co/gkWwOE24,"Mon, 31 Oct 2011 10:25:20 +0000"
1.30953E+17,FdoFrances,RT @CurroTroya: #ECO ELC Las rentas de trabajo se desploman y las de capital se disparan con la crisis http://t.co/KBQJr1vU,"Mon, 31 Oct 2011 10:25:08 +0000"
1.30953E+17,nicjosemm,#Win any pair of #eco-friendly toddler/big kid @UmiShoes $56-$82 via @naturalmommie #giveaway http://t.co/SJHFd6xV. 11/01.,"Mon, 31 Oct 2011 10:22:53 +0000"
1.30952E+17,NissanLEAF_ESP,5 #Gadgets #ecológicos para el hogar: http://t.co/njAgynHP #eco,"Mon, 31 Oct 2011 10:21:12 +0000"
1.30952E+17,chubu_jpn,【環境新聞】企業広告、店舗広告等を会員様は無料で載せることが可能です。お気軽にお問合せ下さい。 #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 10:18:06 +0000"
1.30951E+17,organicconnect,Solar Power—a Commercial Reality? | Organic Connections Magazine http://t.co/I0tZEPiy #Solar #Power #eco #green,"Mon, 31 Oct 2011 10:17:22 +0000"
1.3095E+17,bhangy,"Energia solare: In Gran Bretagna taglio netto agli incentivi per il fotovoltaico: 


In Gran Bretagna gli i... http://t.co/cyjxsUKZ #eco","Mon, 31 Oct 2011 10:13:10 +0000"
1.3095E+17,evelienwildeman,toets nummer 2 #eco,"Mon, 31 Oct 2011 10:10:49 +0000"
1.3095E+17,Malagaytu,RT @CurroTroya: #ECO ELC Las rentas de trabajo se desploman y las de capital se disparan con la crisis http://t.co/KBQJr1vU,"Mon, 31 Oct 2011 10:09:55 +0000"
1.30949E+17,thriftyandgreen,#Halloween on a #budget with the #Kissters - Living Large on Small Change a new monthly #video series #green #frugal #eco #newyork,"Mon, 31 Oct 2011 10:09:24 +0000"
1.30949E+17,Lea_Lejeune,Comment nourrir 9 milliards d’êtres humains en 2050 ? #eco #terre sur @france_info http://t.co/TiJiESTZ,"Mon, 31 Oct 2011 10:09:07 +0000"
1.30949E+17,Royy14,#eco,"Mon, 31 Oct 2011 10:08:14 +0000"
1.30949E+17,easygreenstore,Energy Saving Blinds available at Easy Green Store #green #eco http://t.co/byyuORdb,"Mon, 31 Oct 2011 10:08:03 +0000"
1.30949E+17,ukecohomes,"We could be world leaders in #Eco tech, just need a few more years for industry to get strong foundations, leave #FiT at current level.","Mon, 31 Oct 2011 10:07:38 +0000"
1.30949E+17,Pat_Dickens,Help end brutal clubbing of seals in #Namibia http://t.co/ypWvQa6I #wethepeople #eco #conservation #sealcull #green #4change @TheSealsOfNam,"Mon, 31 Oct 2011 10:07:27 +0000"
1.30949E+17,eBikePlus,"Volta BCN Electric Motorcycle Announces, Will Go On Sale In Q2 2012 http://t.co/MrSXS7sf #bike #news #eco","Mon, 31 Oct 2011 10:07:18 +0000"
1.30949E+17,dbtmobile,MacPlus : #Samsung : le #mobile tire la #croissance - http://t.co/Mi9kgwgr #eco #marche,"Mon, 31 Oct 2011 10:07:00 +0000"
1.30949E+17,manmalaga,RT @CurroTroya: #ECO ELC Las rentas de trabajo se desploman y las de capital se disparan con la crisis http://t.co/KBQJr1vU,"Mon, 31 Oct 2011 10:06:41 +0000"
1.30949E+17,Batolo87,RT @CurroTroya: #ECO FIN La economía española se sitúa al borde de la recesión - Crecimiento cero del PIB en el tercer trimestre http://t.co/gkWwOE24,"Mon, 31 Oct 2011 10:06:01 +0000"
1.30949E+17,GreenKnack,#responsibletravel Tourism board move faces ire - The Asian Age http://t.co/mSyVq1lx #eco #travel,"Mon, 31 Oct 2011 10:05:49 +0000"
1.30948E+17,CurroTroya,#ECO ELC Las rentas de trabajo se desploman y las de capital se disparan con la crisis http://t.co/KBQJr1vU,"Mon, 31 Oct 2011 10:04:12 +0000"
1.30948E+17,Pics4merch,"New #BusinessCards Organic Spa Body Care Products: This stylish business card template, featu... http://t.co/VDaECtLw #Spa #Organic #Eco","Mon, 31 Oct 2011 10:03:36 +0000"
1.30948E+17,CurroTroya,#ECO FIN La economía española se sitúa al borde de la recesión - Crecimiento cero del PIB en el tercer trimestre http://t.co/gkWwOE24,"Mon, 31 Oct 2011 10:03:32 +0000"
1.30948E+17,thriftyandgreen,Thrifty Natural Hair Care http://t.co/4YpVp4i2 7 Simple #Recipes #hair #beauty #frugal #green #organic #eco,"Mon, 31 Oct 2011 10:03:31 +0000"
1.30948E+17,InFocusSA,#GreenNews - Skeptic finds he now agrees global warming is real: AP - A prominent physicist and skep... http://t.co/vn4F5XGC #Green #eco,"Mon, 31 Oct 2011 10:02:58 +0000"
1.30948E+17,JoeBot_Traveler,Your own exclusive eco-jungle in Costa Rica minutes from the sand! Here is your opportunity http://t.co/nr1z1JkL #beach #eco #jungle,"Mon, 31 Oct 2011 10:02:23 +0000"
1.30947E+17,Godivaciones,RT @CurroTroya: #ECO ELM El Banco de España prevé un crecimiento cero del PIB en el tercer trimestre http://t.co/0jFrslM0,"Mon, 31 Oct 2011 10:00:33 +0000"
1.30947E+17,HydrogenEnergy,RT @zalexander: Hydrogen Convergence will bring Moore's Law to the energy sector and create new demand.  #eco #sustainability,"Mon, 31 Oct 2011 10:00:24 +0000"
1.30947E+17,NaplesFlSun,#Eco-destinations in Florida! http://t.co/iGqi1zuC,"Mon, 31 Oct 2011 10:00:23 +0000"
1.30947E+17,CurroTroya,#ECO ELE Bernanke medita crear más dólares y Draghi se piensa si rebajar los tipos http://t.co/98POnyGO,"Mon, 31 Oct 2011 10:00:13 +0000"
1.30947E+17,EBikePete,Electric Bike News Week of 1-31-11 http://t.co/Y0ZBWTrb #ebike #bike #green #eco #sustainable,"Mon, 31 Oct 2011 10:00:11 +0000"
1.30947E+17,EBikePete,GM Focuses Anti Bike Ad On College Students: Oops! http://t.co/RSWk1w6N #ebike #bike #green #eco #sustainable,"Mon, 31 Oct 2011 10:00:08 +0000"
1.30947E+17,EBikePete,I Need Your Help!  http://t.co/Dl68Z7di #ebike #bike #green #eco #sustainable,"Mon, 31 Oct 2011 10:00:07 +0000"
1.30947E+17,AmericaGovFr,"#Eco : Dans le monde entier, les cabinets de dentistes deviennent + propres &amp; + #verts. #USA #Green #Environnement http://t.co/ZjPOha1P","Mon, 31 Oct 2011 10:00:07 +0000"
1.30947E+17,CurroTroya,#ECO ELM El Banco de España prevé un crecimiento cero del PIB en el tercer trimestre http://t.co/0jFrslM0,"Mon, 31 Oct 2011 09:59:14 +0000"
1.30947E+17,EbiereGomero,Het gaat echt niet lekker met #eco en #wiskunde :(,"Mon, 31 Oct 2011 09:58:26 +0000"
1.30946E+17,dise_uk,RT PLS ═★★ⓕⓞⓛⓛⓞⓦ★★═▷ GR8 campaign &quot;#SOCIETYPROFITS&quot; by national body @SocialEnt_UK #diversesocent #socent #coop #socents #coops #green #eco,"Mon, 31 Oct 2011 09:55:52 +0000"
1.30946E+17,thriftyandgreen,How To keep your geraniums for next year http://t.co/jhT5nvqX #DIY #flowers #gardening #organicgardening #plants #green #eco,"Mon, 31 Oct 2011 09:55:38 +0000"
1.30945E+17,NewsworthyNews,EF! Newswire: Cove Guardian Report: Operation Infinite Patience http://t.co/7CutGg2t #eco #action #news,"Mon, 31 Oct 2011 09:52:50 +0000"
1.30945E+17,NihiloZero,#EF! Newswire: Cove Guardian Report: Operation Infinite Patience http://t.co/es7Md3Iv #p2 #eco #action,"Mon, 31 Oct 2011 09:52:49 +0000"
1.30945E+17,TourismPlan,"RT @Eco_Costa_Rica 
Innovative approaches for protecting tropical forests ➤ http://t.co/PVJBvnp RT @EcoInteractive #Eco #Green #Travel","Mon, 31 Oct 2011 09:50:32 +0000"
1.30944E+17,ecomobilitytv,"France: Greenovia, a subsidiary of La Poste, specialising in advising on #eco-responsible #mobility http://t.co/RsqajDXC","Mon, 31 Oct 2011 09:49:01 +0000"
1.30944E+17,InstantOrganic,&quot;Micro-farming&quot; is having a very productive #vegetable #garden in your back yard. http://t.co/IRGezhGL #green #eco #food #health #organic,"Mon, 31 Oct 2011 09:45:51 +0000"
1.30943E+17,JayneLRussell,RT @PaulontheSquare: Our Big Green Market arrives in #York on Thursday for four days. You'll find #eco-friendl… (cont) http://t.co/Ljkj5KOQ,"Mon, 31 Oct 2011 09:45:16 +0000"
1.30943E+17,TinyHouseTalk,"After Thoughts on HGTV's Design Star Tiny House Competition http://t.co/TWz6CFER #green, #housing, #home, #living, #eco, #sustainability","Mon, 31 Oct 2011 09:45:15 +0000"
1.30943E+17,PaulontheSquare,"Our Big Green Market arrives in #York on Thursday for four days. You'll find #eco-friendly, #fairly-traded an… (cont) http://t.co/PDxBg8ZW","Mon, 31 Oct 2011 09:44:59 +0000"
